id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,city
1365331530026685482,Habitación doble céntrica,192528418,Carmen,QUATRE CARRERES,MONT-OLIVET,39.4594613875901,-0.3662002635654729,Private room,67.0,2,0,2000-01-01,0,1,27,0,Sin datos,Valencia
1365475502034425198,Habitación para 3 personas,549458408,María José,LA SAIDIA,SANT ANTONI,39.48971752948429,-0.3708099111706774,Private room,42.0,1,0,2000-01-01,0,1,65,0,Sin datos,Valencia
1365492801092742790,Single room with desktop,482959637,Ivan,QUATRE CARRERES,MALILLA,39.44707,-0.37377,Private room,50.0,1,0,2000-01-01,0,2,365,0,Sin datos,Valencia
1365760145051307895,Estudio acogedor en La Saidia.,405280641,Antonio,LA SAIDIA,MORVEDRE,39.48586971972632,-0.3754715090837918,Entire home/apt,142.0,2,0,2000-01-01,0,2,94,0,Sin datos,Valencia
1365761883875831572,Luz y color en el cabanyal > 10,143553640,Pierre,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4663089,-0.3308983,Entire home/apt,99.0,11,0,2000-01-01,0,1,351,0,Sin datos,Valencia
1365798156684515621,Room with private bathroom in stylish apartment,94812110,Filipe,L'OLIVERETA,NOU MOLES,39.46915223816698,-0.399674094254507,Private room,72.0,2,0,2000-01-01,0,1,11,0,Sin datos,Valencia
1365825274732545363,The Malilla Apartment 07 by Florit Flats,42125633,Marta,QUATRE CARRERES,MALILLA,39.45119105531567,-0.3746858390386285,Entire home/apt,73.0,1,0,2000-01-01,0,48,361,0,VT-56980-V,Valencia
1365847142322711315,Apartamento Calabaza,80869460,Claudio,CIUTAT VELLA,EL MERCAT,39.4738443087207,-0.3782712861100772,Entire home/apt,115.0,2,0,2000-01-01,0,25,68,0,Sin datos,Valencia
1365914422583493593,Campanar ático,584234760,Begoña,CAMPANAR,CAMPANAR,39.48341,-0.39361,Entire home/apt,54.0,28,0,2000-01-01,0,17,312,0,Sin datos,Valencia
1365949541729008605,apartamento en el barrio el Carmen,681344378,Maurys,CIUTAT VELLA,EL CARME,39.478434179806094,-0.3806283055038679,Entire home/apt,136.0,2,0,2000-01-01,0,1,75,0,Sin datos,Valencia
1366056256651825907,Vacansis Valencia Loft Bajo Torrefiel,261149179,Ivan,RASCANYA,TORREFIEL,39.49555927235486,-0.3751305044082763,Entire home/apt,61.0,1,0,2000-01-01,0,7,296,0,Sin datos,Valencia
1366089330992584177,Serene retreat Near Ruzafa,325570133,Pablo,QUATRE CARRERES,NA ROVELLA,39.45456077105618,-0.3664828782044221,Entire home/apt,94.0,3,0,2000-01-01,0,29,361,0,Sin datos,Valencia
1366097621921350483,Apartamento en el Perellonet (Valencia),285989265,Alberto,POBLATS DEL SUD,EL PERELLONET,39.301602103719695,-0.2896130411833216,Entire home/apt,94.0,32,0,2000-01-01,0,4,273,0,Sin datos,Valencia
1366125026264393240,Valencia San Marcelino,39652481,Juan,JESUS,SANT MARCEL.LI,39.445837679060695,-0.3909999316133909,Private room,26.0,1,0,2000-01-01,0,2,360,0,Sin datos,Valencia
1366154429584831174,Piso grande Centro de Valencia. Familias y Grupos.,136762929,Lola,L'EIXAMPLE,RUSSAFA,39.461906585009295,-0.3751759213771015,Entire home/apt,145.0,4,0,2000-01-01,0,2,169,0,Sin datos,Valencia
1366406082204733247,Maritim Port Loft,395161919,Alejandro,POBLATS MARITIMS,NATZARET,39.44868659999999,-0.3341299,Entire home/apt,108.0,1,0,2000-01-01,0,2,255,0,Sin datos,Valencia
1366409144149266171,Ideal piso centro Valencia,668704249,Carlos,CIUTAT VELLA,LA XEREA,39.4735026002013,-0.3723239705933501,Entire home/apt,194.0,2,0,2000-01-01,0,1,82,0,Sin datos,Valencia
1366486343163633226,Moderno bajo en La Saidia,405280641,Antonio,LA SAIDIA,MORVEDRE,39.48422,-0.37737,Entire home/apt,274.0,2,0,2000-01-01,0,2,90,0,Sin datos,Valencia
1366561440476733410,Magnífico apartamento con terraza en Cabanyal,221730200,Davide,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46839359332944,-0.3285954147577286,Entire home/apt,88.0,1,0,2000-01-01,0,1,10,0,Sin datos,Valencia
1366608315661032888,Descanso garantizado,681523526,Francy Milena,JESUS,LA RAIOSA,39.456262666805685,-0.3848779023410886,Private room,45.0,2,0,2000-01-01,0,1,79,0,Sin datos,Valencia
1366640404388292180,西班牙   双床房,681191672,Jing,QUATRE CARRERES,LA FONTETA S.LLUIS,39.447983875408376,-0.3685659030279454,Private room,57.0,2,0,2000-01-01,0,1,358,0,Sin datos,Valencia
1366730210452395467,Manolo,550091176,Alina,LA SAIDIA,MARXALENES,39.48557305764541,-0.3831673040986061,Entire home/apt,116.0,1,0,2000-01-01,0,1,102,0,Sin datos,Valencia
1366840534875557677,Chambre en plein centre Valence,368383420,Arthur,CIUTAT VELLA,SANT FRANCESC,39.46909,-0.37483,Private room,59.0,1,0,2000-01-01,0,1,190,0,Sin datos,Valencia
1367009917660137336,R0470  Hab a pocos minutos de la playa,357946540,Enter,POBLATS MARITIMS,LA MALVA-ROSA,39.47956162286327,-0.3290005080222525,Private room,17.0,33,0,2000-01-01,0,9,365,0,Sin datos,Valencia
1367016389768116001,R0471 Hab cerca de playa Malvarrosa,357946540,Enter,POBLATS MARITIMS,LA MALVA-ROSA,39.47782,-0.33053,Private room,19.0,33,0,2000-01-01,0,9,365,0,Sin datos,Valencia
1367021171611629903,R0472 Hab con ventana cerca de la playa,357946540,Enter,POBLATS MARITIMS,LA MALVA-ROSA,39.47822,-0.33118,Private room,20.0,33,0,2000-01-01,0,9,365,0,Sin datos,Valencia
1367025943233540554,R0473 Hab con ventana cerca de la playa,357946540,Enter,POBLATS MARITIMS,LA MALVA-ROSA,39.4798,-0.32949,Private room,20.0,33,0,2000-01-01,0,9,365,0,Sin datos,Valencia
1367135122102398151,Valencia Centro,594592918,Diana,EXTRAMURS,LA ROQUETA,39.46771909523125,-0.378405712544918,Entire home/apt,69.0,1,0,2000-01-01,0,2,126,0,Sin datos,Valencia
1367159859468029610,Wunderschönes Zimmer im Zentrum,11197733,Laura,CIUTAT VELLA,EL MERCAT,39.475191403777536,-0.3778089297432744,Private room,132.0,1,0,2000-01-01,0,1,3,0,Sin datos,Valencia
1367221858785411213,Nuevo y bonito para 2 con metro,189526611,Ruben,JESUS,LA RAIOSA,39.45726,-0.38774,Entire home/apt,64.0,1,0,2000-01-01,0,40,363,0,VT298527,Valencia
1367226453795547686,Nuevo y bonito para 2 con metro,189526611,Ruben,JESUS,LA RAIOSA,39.45936,-0.38791,Entire home/apt,64.0,1,0,2000-01-01,0,40,362,0,VT378105,Valencia
1367229481068769418,Loft near the Malvarrosa beach,325570133,Pablo,POBLATS MARITIMS,LA MALVA-ROSA,39.476674330109,-0.3266743461059664,Entire home/apt,89.0,3,0,2000-01-01,0,29,356,0,Sin datos,Valencia
1367241002001980653,Cozy loft in Cabanyal,325570133,Pablo,POBLATS MARITIMS,LA MALVA-ROSA,39.47584223665217,-0.326723843917505,Entire home/apt,80.0,3,0,2000-01-01,0,29,350,0,Sin datos,Valencia
1367246025151219144,Estudio Campanar,542785791,Carol,CAMPANAR,CAMPANAR,39.48032,-0.39644,Entire home/apt,103.0,2,0,2000-01-01,0,1,359,0,Sin datos,Valencia
1367247693888619977,"Clariant, Cosy, Quiet home &balcony, 600m to Beach",18281982,Leslie,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47231205638565,-0.3302596762268051,Entire home/apt,102.0,1,0,2000-01-01,0,3,226,0,Sin datos,Valencia
1367320180669742246,Habitación doble de 2 camas,8810336,Luz Marina,QUATRE CARRERES,LA PUNTA,39.43301048806188,-0.344337147265736,Private room,62.0,1,0,2000-01-01,0,2,362,0,Sin datos,Valencia
1367382525224956873,Apartamento familiar en Valencia(temporada),459018010,Anna,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47303909000088,-0.333477035164833,Entire home/apt,140.0,11,0,2000-01-01,0,2,136,0,Sin datos,Valencia
1367399163885831667,Precioso apartamento en centro,418257873,Milton,CIUTAT VELLA,EL CARME,39.47774,-0.37944,Entire home/apt,315.0,7,0,2000-01-01,0,2,90,0,Sin datos,Valencia
1367400724274812343,Renovated Loft | Adapted | Smart TV | AC | 3Pax,306965806,Pieter,RASCANYA,TORREFIEL,39.4939625764942,-0.3755413052357672,Entire home/apt,130.0,1,0,2000-01-01,0,1,269,0,Sin datos,Valencia
1367425249898100024,alquiler piso Valencia,500265543,Silvia,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.454217275757024,-0.3614019898349588,Entire home/apt,151.0,11,0,2000-01-01,0,1,89,0,Sin datos,Valencia
1367543341937123749,"Confort y Comodidad,  Valencia.",681774810,Manuel,L'EIXAMPLE,RUSSAFA,39.4632146,-0.3750745,Entire home/apt,200.0,1,0,2000-01-01,0,1,112,0,Sin datos,Valencia
1367805174728294179,Bella,586218376,Maher,QUATRE CARRERES,EN CORTS,39.45431,-0.37323,Private room,46.0,1,0,2000-01-01,0,5,352,0,Sin datos,Valencia
1368034358814755730,Habitación doble para vacaciones,681891232,Edison Ricardo,RASCANYA,TORREFIEL,39.49241522324845,-0.3773472240324892,Private room,51.0,1,0,2000-01-01,0,2,364,0,Sin datos,Valencia
1368042300108316457,Apartamento en el Carmen.,400923450,Alba,CIUTAT VELLA,EL CARME,39.47897,-0.38302,Entire home/apt,324.0,5,0,2000-01-01,0,6,31,0,Sin datos,Valencia
1368054339262099548,Newly Renovated Apartment with Private Terrase,513997824,Yana,L'OLIVERETA,NOU MOLES,39.47228,-0.3993,Entire home/apt,80.0,5,0,2000-01-01,0,13,36,0,Sin datos,Valencia
1368056214847296157,Beautiful 1-Bedroom apartment,513997824,Yana,PATRAIX,SANT ISIDRE,39.45721732809845,-0.4025113796456158,Entire home/apt,85.0,14,0,2000-01-01,0,13,31,0,Sin datos,Valencia
1368070674802054645,Apartamento en el Carmen.,400923450,Alba,CIUTAT VELLA,EL CARME,39.47867,-0.38134,Entire home/apt,324.0,5,0,2000-01-01,0,6,17,0,Sin datos,Valencia
1368091348711931534,Spaziosissima camera da con 3 letti al Cabanyal,681884161,Davide,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46819,-0.3278,Private room,28.0,1,0,2000-01-01,0,1,247,0,Sin datos,Valencia
1368245426121131168,Filólogo Sanelo Apartament,123160301,Place Your Place,LA SAIDIA,MORVEDRE,39.4859633,-0.3741388,Entire home/apt,181.0,4,0,2000-01-01,0,71,41,0,VT-57140-V,Valencia
1368289415322968787,Ciudad y playa cercana.,142432909,Daniel,POBLATS MARITIMS,EL GRAU,39.4631808,-0.3336849,Private room,30.0,3,0,2000-01-01,0,2,150,0,Sin datos,Valencia
1368308255316570935,Cómodo apartamento en Valencia 3b,106724090,Delia,EL PLA DEL REAL,MESTALLA,39.47178,-0.35449,Entire home/apt,278.0,3,0,2000-01-01,0,2,158,0,VT-51112V,Valencia
1368645762870481605,Loft diseño verde |Oceanografic | Puerto | Parking,137472016,Carl,POBLATS MARITIMS,NATZARET,39.44489189999999,-0.3342437,Entire home/apt,105.0,2,0,2000-01-01,0,8,48,0,Sin datos,Valencia
1368681552140165449,Centrally Located & Modern Home,403438871,Célina,L'EIXAMPLE,RUSSAFA,39.46109012007486,-0.3726260398722994,Entire home/apt,133.0,3,0,2000-01-01,0,1,12,0,Sin datos,Valencia
1368685574435089194,Nuevo estudio diseño | Ciudad artes | Parking |,137472016,Carl,POBLATS MARITIMS,NATZARET,39.44489189999999,-0.3342437,Entire home/apt,92.0,2,0,2000-01-01,0,8,70,0,Sin datos,Valencia
1368700321255099497,Nuevo estudio | Oceanografic | Parking | Puerto,137472016,Carl,POBLATS MARITIMS,NATZARET,39.44489189999999,-0.3342437,Entire home/apt,110.0,2,0,2000-01-01,0,8,57,0,Sin datos,Valencia
1368721414218062947,Modern & Comfort stay for 5 Guests,2830903,Liran,PATRAIX,SANT ISIDRE,39.45623,-0.40085,Entire home/apt,163.0,3,0,2000-01-01,0,1,209,0,Sin datos,Valencia
1368729975291531651,Impresionante apartamento,37029432,Vanessa,PATRAIX,SANT ISIDRE,39.45739770531844,-0.4030179084074146,Entire home/apt,159.0,3,0,2000-01-01,0,2,7,0,Sin datos,Valencia
1368752393061744228,Perfect room in perfect location,548576167,Lara,CIUTAT VELLA,LA SEU,39.47691853175787,-0.3778189380587403,Private room,76.0,2,0,2000-01-01,0,3,140,0,Sin datos,Valencia
1368766768979602716,Design loft in  Valencia,225390196,Santiago,PATRAIX,PATRAIX,39.46641105614826,-0.3921995072882707,Entire home/apt,94.0,1,0,2000-01-01,0,6,181,0,Sin datos,Valencia
1368774714514593232,Habitación cerca de centro,655843394,Sanobar,ALGIROS,L'AMISTAT,39.47179660778363,-0.353103922999358,Private room,40.0,2,0,2000-01-01,0,1,360,0,Sin datos,Valencia
1368793335305872406,Cozy loft style apartment in El Cabanyal,154048802,René,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4719382590645,-0.3303928670897211,Entire home/apt,137.0,3,0,2000-01-01,0,27,354,0,VT-46122-V,Valencia
1368807902807202992,A (va085) TravelHabitat Ruzafa Green House Terraza,97229818,Travel Habitat,QUATRE CARRERES,EN CORTS,39.45838,-0.37035,Entire home/apt,222.0,1,0,2000-01-01,0,60,337,0,Sin datos,Valencia
1368808033626078981,A (va085) Travel Habitat Ruzafa Green House Patio,97229818,Travel Habitat,QUATRE CARRERES,EN CORTS,39.458482715649865,-0.3716242827106089,Entire home/apt,237.0,1,0,2000-01-01,0,60,354,0,Sin datos,Valencia
1368838100977017265,Habitaciones Jesús,333193639,Stephany,EXTRAMURS,ARRANCAPINS,39.46072413553505,-0.3844915151684303,Private room,35.0,28,0,2000-01-01,0,3,339,0,Sin datos,Valencia
1368845972684766615,Habitación amplia y luminosa,556899087,Alfredo,CAMPANAR,LES TENDETES,39.48170314020979,-0.3866262712263878,Private room,55.0,1,0,2000-01-01,0,1,362,0,Sin datos,Valencia
1368846428381902791,Tu refugio en Valencia,682135048,Daniela,L'OLIVERETA,NOU MOLES,39.47162,-0.40183,Entire home/apt,134.0,2,0,2000-01-01,0,1,363,0,Sin datos,Valencia
1368856982670356043,Elegant Loft in Valencia,225390196,Santiago,PATRAIX,PATRAIX,39.46532035828052,-0.392163156744643,Entire home/apt,82.0,1,0,2000-01-01,0,6,176,0,Sin datos,Valencia
1368922009938600342,Luminosa habitación suite H3,678410110,Maria Carmen,POBLATS MARITIMS,NATZARET,39.45199,-0.33341,Private room,81.0,10,0,2000-01-01,0,4,14,0,Sin datos,Valencia
1368930874456728253,Piso zona Aragón/Mestalla,666032934,Mario,EL PLA DEL REAL,MESTALLA,39.4699128108777,-0.3565363363302991,Entire home/apt,173.0,3,0,2000-01-01,0,1,365,0,Sin datos,Valencia
1369025686813546389,Habitación centro 1  2 o 3  personas  Fallas,473092239,Viviane,EXTRAMURS,ARRANCAPINS,39.468746983253496,-0.3880318821494475,Private room,54.0,1,0,2000-01-01,0,5,85,0,Sin datos,Valencia
1369027242407706327,Alojamiento en barco,141280420,Cristina,POBLATS MARITIMS,EL GRAU,39.42856,-0.33432,Entire home/apt,84.0,2,0,2000-01-01,0,1,303,0,Sin datos,Valencia
1369354772412710298,casa individual en la playa,570553415,German,POBLATS DEL SUD,EL PERELLONET,39.30432,-0.29366,Entire home/apt,217.0,5,0,2000-01-01,0,1,365,0,Sin datos,Valencia
1369430891853584320,Habitación Mestalla Valencia,171484127,Javier,EL PLA DEL REAL,CIUTAT UNIVERSITARIA,39.47769,-0.35485,Private room,22.0,1,0,2000-01-01,0,1,6,0,Sin datos,Valencia
1369437954897446455,Habitación muy cómoda y luminosa,682304485,Camila,POBLATS MARITIMS,LA MALVA-ROSA,39.4839201,-0.3278452,Private room,38.0,45,0,2000-01-01,0,5,362,0,Sin datos,Valencia
1369526166113024461,Cool & Wide Aparment Next to Historic Center,44450805,Sergio,LA SAIDIA,MORVEDRE,39.4847208,-0.3762936,Entire home/apt,117.0,4,0,2000-01-01,0,37,75,0,Sin datos,Valencia
1369543111207929684,Mini suite chic I baño privado I centro ciudad,656253974,Rebeca,CIUTAT VELLA,EL MERCAT,39.47427,-0.37767,Private room,89.0,1,0,2000-01-01,0,10,275,0,Sin datos,Valencia
1369561444691340783,Habitación doble! con dos camas,663112995,Cristian,BENICALAP,BENICALAP,39.49002,-0.38633,Private room,20.0,15,0,2000-01-01,0,5,58,0,Sin datos,Valencia
1369570593633645606,Preciosa suite a estrenar (H4),678410110,Maria Carmen,POBLATS MARITIMS,NATZARET,39.4509067,-0.3330142,Private room,26.0,31,0,2000-01-01,0,4,254,0,Sin datos,Valencia
1369589305317121836,Casa en el Cabañal a 5 minutos de la playa,682350362,Ada Alejandra,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46716556642574,-0.3286756435731561,Entire home/apt,178.0,3,0,2000-01-01,0,1,292,0,Sin datos,Valencia
1369604782852866004,Espacio privado en Valencia,663112995,Cristian,L'EIXAMPLE,RUSSAFA,39.45825291028128,-0.3756114040098546,Private room,17.0,15,0,2000-01-01,0,5,42,0,Sin datos,Valencia
1369611421753354431,"Apartamento en Valencia, playa",682358338,David,POBLATS MARITIMS,LA MALVA-ROSA,39.48261,-0.32794,Entire home/apt,95.0,3,0,2000-01-01,0,1,165,0,Sin datos,Valencia
1369635412840699322,Neues Loft in Valencia Beach!,425834863,Alexandra,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46494642472236,-0.3311618431946206,Entire home/apt,176.0,4,0,2000-01-01,0,3,106,0,Sin datos,Valencia
1369644198373014173,Habitación muy cómoda y luminosa,682304485,Camila,POBLATS MARITIMS,LA MALVA-ROSA,39.4839201,-0.3278452,Private room,28.0,45,0,2000-01-01,0,5,362,0,Sin datos,Valencia
1369648301130052384,Amplia habitación en La Patacona,682304485,Camila,POBLATS MARITIMS,LA MALVA-ROSA,39.4839201,-0.3278452,Private room,42.0,45,0,2000-01-01,0,5,365,0,Sin datos,Valencia
1369651791024329137,Tu hogar a 5 minutos de la playa,682304485,Camila,POBLATS MARITIMS,LA MALVA-ROSA,39.4839201,-0.3278452,Private room,30.0,45,0,2000-01-01,0,5,362,0,Sin datos,Valencia
1369657445735026552,Cómoda habitación en Benicalap,682304485,Camila,BENICALAP,BENICALAP,39.4934765,-0.3929585,Private room,28.0,45,0,2000-01-01,0,5,365,0,Sin datos,Valencia
1369687982792014921,Acogedor Espacio Compartido,563978454,Laiba,QUATRE CARRERES,NA ROVELLA,39.45105947162941,-0.3687723178466164,Private room,45.0,1,0,2000-01-01,0,1,86,0,Sin datos,Valencia
1369837374624230750,Belmar Apartments A. WiFi + A/C+4 Pax+Accessible,14182776,Alberto,EXTRAMURS,LA PETXINA,39.47019186147546,-0.3921492704909883,Entire home/apt,139.0,1,0,2000-01-01,0,68,284,0,VT-56640-V,Valencia
1370089680015122557,GuestReady - Cozy flat in Valencia,680946269,Ashweetha,LA SAIDIA,TORMOS,39.48998,-0.38272,Entire home/apt,107.0,1,0,2000-01-01,0,1,335,0,Sin datos,Valencia
1370114165329997235,New Apartment Rusafa Art Nouveau,120930200,Alexey,L'EIXAMPLE,RUSSAFA,39.4611914,-0.3679325,Entire home/apt,136.0,3,0,2000-01-01,0,1,19,0,Sin datos,Valencia
1370120063911299215,Room in historic center apt,6935599,Carlo Giorgio Maria,CIUTAT VELLA,LA SEU,39.47734087193199,-0.3764697801582313,Private room,67.0,15,0,2000-01-01,0,2,206,0,Sin datos,Valencia
1370183204947861473,Habitación cómoda,300906300,Norma,JESUS,SANT MARCEL.LI,39.44613,-0.39116,Private room,38.0,1,0,2000-01-01,0,4,361,0,Sin datos,Valencia
1370227822613537881,"vive con estilo, cerca de todo",663112995,Cristian,L'EIXAMPLE,RUSSAFA,39.45857752596298,-0.3750119544220553,Private room,17.0,15,0,2000-01-01,0,5,73,0,Sin datos,Valencia
1370259522240794491,Comfy room| Old town Valencia,73606647,Mercedes Dani,EXTRAMURS,EL BOTANIC,39.47709,-0.38597,Private room,50.0,4,0,2000-01-01,0,2,179,0,Sin datos,Valencia
1370265552529201988,Habitación doble para vacaciones,681891232,Edison Ricardo,RASCANYA,TORREFIEL,39.49226839990735,-0.3769890874715546,Private room,51.0,1,0,2000-01-01,0,2,362,0,Sin datos,Valencia
1370272996958180145,Apartment between the beach and City of Arts,2850884,Julio,CAMINS AL GRAU,AIORA,39.4670118,-0.3478459,Entire home/apt,144.0,3,0,2000-01-01,0,17,72,0,Sin datos,Valencia
1370275382144642033,Fallas Valencia Apartament6/7Pax,681999003,Pablo,BENIMACLET,BENIMACLET,39.48805598797045,-0.359775582095271,Entire home/apt,60.0,1,0,2000-01-01,0,2,77,0,Sin datos,Valencia
1370280678664683888,Habitación de piso en la playa,682538641,Abdel Rahime,POBLATS MARITIMS,LA MALVA-ROSA,39.4822946,-0.3290626,Private room,41.0,1,0,2000-01-01,0,1,364,0,Sin datos,Valencia
1370285506360770333,Habitación discreta,300906300,Norma,JESUS,SANT MARCEL.LI,39.44452,-0.38976,Private room,49.0,1,0,2000-01-01,0,4,361,0,Sin datos,Valencia
1370288644517369989,Apartamento de lujo en Valencia,80220201,Davide,EL PLA DEL REAL,MESTALLA,39.46616,-0.35826,Entire home/apt,109.0,2,0,2000-01-01,0,3,362,0,Sin datos,Valencia
1370301118817374784,Loft de lujo en Valencia,80220201,Davide,EL PLA DEL REAL,MESTALLA,39.466544968841134,-0.357910864138852,Entire home/apt,110.0,2,0,2000-01-01,0,3,358,0,Sin datos,Valencia
1370308584499271225,Loft de lujo en Valencia,80220201,Davide,EL PLA DEL REAL,MESTALLA,39.46798520537384,-0.3594262846219584,Entire home/apt,109.0,2,0,2000-01-01,0,3,359,0,Sin datos,Valencia
1370333724627373014,Elegante apartamento centro Valencia,550353175,Francisca,CAMPANAR,SANT PAU,39.48579,-0.39926,Entire home/apt,118.0,2,0,2000-01-01,0,2,361,0,Sin datos,Valencia
1370427839064645906,Luminoso apartamento centro  Valencia,550353175,Francisca,CAMPANAR,CAMPANAR,39.48394,-0.39885,Entire home/apt,94.0,2,0,2000-01-01,0,2,365,0,Sin datos,Valencia
1370435699464629121,Habitación/15min a pie dl centro,681999003,Pablo,BENIMACLET,BENIMACLET,39.4878,-0.36078,Private room,42.0,1,0,2000-01-01,0,2,90,0,Sin datos,Valencia
1370447201135940972,"Ruzafa: 3 hab acogedor, zona top",682597214,Carmen María,L'EIXAMPLE,RUSSAFA,39.46160251523805,-0.3692985733861115,Entire home/apt,303.0,2,0,2000-01-01,0,1,7,0,Sin datos,Valencia
1370471800677052164,Primera línea de playa,572329533,Maria Jesús,POBLATS MARITIMS,LA MALVA-ROSA,39.47601875916326,-0.3250409018524158,Entire home/apt,360.0,6,0,2000-01-01,0,2,41,0,Sin datos,Valencia
1370510659048612606,Piso en centro de valencia,25688666,Liqin,EXTRAMURS,ARRANCAPINS,39.46757,-0.38939,Entire home/apt,117.0,1,0,2000-01-01,0,1,364,0,Sin datos,Valencia
1370615472897529482,Autocheckin|3Pax |Fast WiFi |Full Kitchen| AC,558878496,Gemma,CIUTAT VELLA,LA SEU,39.4785624,-0.3762369,Entire home/apt,85.0,1,0,2000-01-01,0,22,75,0,Sin datos,Valencia
1370748292189945680,Habitación grande en  Cabanyal,284574349,Carlos,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47451997831232,-0.3283244659853629,Private room,118.0,1,0,2000-01-01,0,1,355,0,Sin datos,Valencia
1370787841044788877,La Casita de Camelia,25944508,Alessia,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4659627,-0.3308347,Entire home/apt,80.0,2,0,2000-01-01,0,1,318,0,Sin datos,Valencia
1370909519099114605,El Mirador de Carol. (media estancia).,7872789,Carolina,L'OLIVERETA,TRES FORQUES,39.464611035318406,-0.4052110388875007,Entire home/apt,81.0,25,0,2000-01-01,0,3,55,0,Sin datos,Valencia
1370922891543001182,2bd Cozy Apartment with Terrace in City Center 1a,557311200,AIRE Holidays,EXTRAMURS,LA ROQUETA,39.468055170541305,-0.3830544619310634,Entire home/apt,213.0,1,0,2000-01-01,0,13,246,0,Sin datos,Valencia
1370923478424848090,2bd Cozy Apartment with Terrrace in City Center 1b,557311200,AIRE Holidays,CIUTAT VELLA,SANT FRANCESC,39.470009575944246,-0.3816857763236521,Entire home/apt,319.0,1,0,2000-01-01,0,13,244,0,Sin datos,Valencia
1370923666821605069,2bd Cozy Apartment in City Center 2a,557311200,AIRE Holidays,CIUTAT VELLA,SANT FRANCESC,39.46935,-0.38116,Entire home/apt,201.0,1,0,2000-01-01,0,13,242,0,Sin datos,Valencia
1370924036929733911,2bd Cozy Apartment in City Center 2b,557311200,AIRE Holidays,CIUTAT VELLA,SANT FRANCESC,39.46998890896376,-0.3825762218068907,Entire home/apt,319.0,1,0,2000-01-01,0,13,243,0,Sin datos,Valencia
1370933487095080718,Valencia Coast Suite,85498749,Saleh,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47317269726591,-0.3305782587627703,Entire home/apt,75.0,11,0,2000-01-01,0,2,196,0,Sin datos,Valencia
1370951891486909351,El Mercat I,438136382,Home Club,CIUTAT VELLA,EL MERCAT,39.47359,-0.37886,Entire home/apt,183.0,1,0,2000-01-01,0,16,313,0,Sin datos,Valencia
1371011976843774580,Habitación en Valencia,185138444,Chen Xiang,CAMPANAR,CAMPANAR,39.48213,-0.39653,Private room,48.0,3,0,2000-01-01,0,2,364,0,Sin datos,Valencia
1371028121810417119,Apartamento Murillo Torres,682740995,Sunsuite PM,CIUTAT VELLA,EL MERCAT,39.47448352115789,-0.3811952488790521,Entire home/apt,127.0,2,0,2000-01-01,0,3,220,0,Sin datos,Valencia
1371037341835156843,Ático de Diseño en Valencia,584402276,Alberto José,L'OLIVERETA,NOU MOLES,39.47097,-0.40227,Entire home/apt,117.0,2,0,2000-01-01,0,2,26,0,Sin datos,Valencia
1371057962038230269,Estudio céntrico en Valencia,584234760,Begoña,EXTRAMURS,ARRANCAPINS,39.46847987909313,-0.3855361838009833,Entire home/apt,45.0,28,0,2000-01-01,0,17,293,0,Sin datos,Valencia
1371071575391916429,Apartamento en Valencia,497111409,Eduardo,EXTRAMURS,LA PETXINA,39.46947961067595,-0.3898502094388071,Entire home/apt,200.0,3,0,2000-01-01,0,2,15,0,Sin datos,Valencia
1371090654938164914,Piso,497111409,Eduardo,EXTRAMURS,LA PETXINA,39.46939,-0.39061,Entire home/apt,240.0,1,0,2000-01-01,0,2,365,0,Sin datos,Valencia
1371114938819139737,Habitacion doble con balcon,402356950,Beatriz,LA SAIDIA,SANT ANTONI,39.49065348587535,-0.3749495793754572,Private room,68.0,3,0,2000-01-01,0,6,82,0,Sin datos,Valencia
1371119131524066915,Encantadora habitacion doble,402356950,Beatriz,RASCANYA,TORREFIEL,39.49193,-0.37542,Private room,69.0,4,0,2000-01-01,0,6,82,0,Sin datos,Valencia
1371123782672684557,Preciosa habitacion en Abastos,402356950,Beatriz,EXTRAMURS,ARRANCAPINS,39.46957315382026,-0.3872743924564229,Private room,86.0,3,0,2000-01-01,0,6,209,0,Sin datos,Valencia
1371127287918472745,Habitacion con balcon privado,402356950,Beatriz,EXTRAMURS,ARRANCAPINS,39.46842,-0.38686,Private room,86.0,3,0,2000-01-01,0,6,117,0,Sin datos,Valencia
1371316789169545080,Casa Progreso 14 - Valencia,682831152,Leandro Emir,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46364036973717,-0.3306666680623582,Entire home/apt,117.0,2,0,2000-01-01,0,1,90,0,Sin datos,Valencia
